set_code,set_name,number,db_card_number,db_name,db_rarity,db_image_url,found_in_scrydex
SV4a,シャイニートレジャーex,320,320,フォレトスex,,"https://images.scrydex.com/magicthegathering/HOB-320/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-320/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-320/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",NO
SV4a,シャイニートレジャーex,321,321,マスカーニャex,,"https://images.scrydex.com/magicthegathering/HOB-321/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-321/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-321/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",NO
SV4a,シャイニートレジャーex,322,322,リククラゲex,,"https://images.scrydex.com/magicthegathering/MSH-322/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-322/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-322/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,323,323,クエスパトラex,,"https://images.scrydex.com/magicthegathering/MSH-323/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-323/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-323/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,324,324,ラウドボーンex,,"https://images.scrydex.com/magicthegathering/MSH-324/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-324/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-324/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,325,325,ウェーニバルex,,"https://images.scrydex.com/magicthegathering/MSH-325/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-325/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-325/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,326,326,フーディンex,,"https://images.scrydex.com/magicthegathering/MSH-326/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-326/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-326/large""}],""rulings"":[],""printings"":[""MSH"",""PSPL""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,327,327,ミュウex,,"https://images.scrydex.com/magicthegathering/MSH-327/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-327/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-327/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,328,328,サーナイトex,,"https://images.scrydex.com/magicthegathering/MSH-328/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-328/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-328/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-328A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-328A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-328A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,329,329,キラフロルex,,"https://images.scrydex.com/magicthegathering/MSH-329/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-329/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-329/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,330,330,イダイナキバex,,"https://images.scrydex.com/magicthegathering/MSH-330/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-330/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-330/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,331,331,リザードンex,,"https://images.scrydex.com/magicthegathering/MSH-331/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-331/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-331/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-331A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-331A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-331A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,332,332,パルデア ドオーex,,"https://images.scrydex.com/magicthegathering/MSH-332/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-332/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-332/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,333,333,テツノワダチex,,"https://images.scrydex.com/magicthegathering/MSH-333/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-333/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-333/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,334,334,オンバーンex,,"https://images.scrydex.com/magicthegathering/MSH-334/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-334/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-334/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,335,335,ピジョットex,,"https://images.scrydex.com/magicthegathering/MSH-335/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-335/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-335/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,336,336,プクリンex,,"https://images.scrydex.com/magicthegathering/MSH-336/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-336/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-336/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,337,337,イキリンコex,,"https://images.scrydex.com/magicthegathering/MSH-337/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-337/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-337/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,338,338,ウミトリオ,,"https://images.scrydex.com/magicthegathering/MSH-338/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-338/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-338/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,339,339,イルカマン,,"https://images.scrydex.com/magicthegathering/MSH-339/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-339/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-339/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,340,340,パモ,,"https://images.scrydex.com/magicthegathering/MSH-340/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-340/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-340/large""}],""rulings"":[{""date"":""2023/02/04"",""text"":""If",NO
SV4a,シャイニートレジャーex,341,341,ミミッキュ,,"https://images.scrydex.com/magicthegathering/MSH-341/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-341/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-341/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,342,342,ジャッジマン,,"https://images.scrydex.com/magicthegathering/MSH-342/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-342/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-342/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,343,343,ネモ,,"https://images.scrydex.com/magicthegathering/MSH-343/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-343/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-343/large""}],""rulings"":[],""printings"":[""MSH"",""PMEI""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,344,344,ネルケ,,"https://images.scrydex.com/magicthegathering/MSH-344/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-344/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-344/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,345,345,パルデアの学生,,"https://images.scrydex.com/magicthegathering/MSH-345/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-345/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-345/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-345A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-345A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-345A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,346,346,パルデアの学生,,"https://images.scrydex.com/magicthegathering/MSH-346/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-346/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-346/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-346A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-346A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-346A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,347,347,ミュウex,,"https://images.scrydex.com/magicthegathering/MSH-347/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-347/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-347/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,348,348,サーナイトex,,"https://images.scrydex.com/magicthegathering/MSH-348/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-348/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-348/large""}],""rulings"":[],""printings"":[""DMU"",""J25"",""MSH"",""OTJ""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,349,349,リザードンex,,"https://images.scrydex.com/magicthegathering/MSH-349/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-349/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-349/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,350,350,ナンジャモ,,"https://images.scrydex.com/magicthegathering/MSH-350/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-350/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-350/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-350A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-350A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-350A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,351,351,ネモ,,"https://images.scrydex.com/magicthegathering/MSH-351/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-351/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-351/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,352,352,ネルケ,,"https://images.scrydex.com/magicthegathering/MSH-352/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-352/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-352/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,353,353,ペパー,,"https://images.scrydex.com/magicthegathering/MSH-353/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-353/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-353/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,354,354,ボタン,,"https://images.scrydex.com/magicthegathering/MSH-354/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-354/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-354/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,355,355,チオンジェンex,,"https://images.scrydex.com/magicthegathering/MSH-355/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-355/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-355/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-355A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-355A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-355A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,356,356,イーユイex,,"https://images.scrydex.com/magicthegathering/MSH-356/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-356/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-356/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-356A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-356A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-356A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,357,357,パオジアンex,,"https://images.scrydex.com/magicthegathering/MSH-357/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-357/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-357/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,358,358,ミライドンex,,"https://images.scrydex.com/magicthegathering/MSH-358/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-358/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-358/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,359,359,ディンルーex,,"https://images.scrydex.com/magicthegathering/MSH-359/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-359/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-359/large""},{""type"":""back"",""small"":""https://images.scrydex.com/magicthegathering/MSH-359A/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-359A/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-359A/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
SV4a,シャイニートレジャーex,360,360,コライドンex,,"https://images.scrydex.com/magicthegathering/MSH-360/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-360/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-360/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",NO
XY,ハイクラスパック「THE BEST OF XY」,12,012,バクーダEX,,https://images.scrydex.com/pokemon/xy_ja-12/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,55,055,オーロットBREAK,,https://images.scrydex.com/pokemon/xy_ja-55/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,58,058,フーパEX,,https://images.scrydex.com/pokemon/xy_ja-58/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,61,061,レジロックEX,,https://images.scrydex.com/pokemon/xy_ja-61/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,62,062,ルカリオEX,,https://images.scrydex.com/pokemon/xy_ja-62/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,63,063,megaルカリオEX,,https://images.scrydex.com/pokemon/xy_ja-63/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,67,067,メレシーBREAK,,https://images.scrydex.com/pokemon/xy_ja-67/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,69,069,ジガルデEX,,https://images.scrydex.com/pokemon/xy_ja-69/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,70,070,サメハダーEX,,https://images.scrydex.com/pokemon/xy_ja-70/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,71,071,megaサメハダーEX,,https://images.scrydex.com/pokemon/xy_ja-71/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,72,072,ダークライEX,,https://images.scrydex.com/pokemon/xy_ja-72/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,75,075,ゾロアークBREAK,,https://images.scrydex.com/pokemon/xy_ja-75/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,76,076,カラマネロEX,,https://images.scrydex.com/pokemon/xy_ja-76/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,79,079,イベルタルEX,,https://images.scrydex.com/pokemon/xy_ja-79/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,83,083,ドータクンBREAK,,https://images.scrydex.com/pokemon/xy_ja-83/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,86,086,ゲノセクトEX,,https://images.scrydex.com/pokemon/xy_ja-86/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,87,087,ギルガルドEX,,https://images.scrydex.com/pokemon/xy_ja-87/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,89,089,マギアナEX,,https://images.scrydex.com/pokemon/xy_ja-89/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,91,091,サーナイトEX,,https://images.scrydex.com/pokemon/xy_ja-91/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,92,092,megaサーナイトEX,,https://images.scrydex.com/pokemon/xy_ja-92/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,97,097,ゼルネアスBREAK,,https://images.scrydex.com/pokemon/xy_ja-97/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,98,098,ギラティナEX,,https://images.scrydex.com/pokemon/xy_ja-98/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,99,099,サザンドラEX,,https://images.scrydex.com/pokemon/xy_ja-99/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,103,103,ルギアEX,,https://images.scrydex.com/pokemon/xy_ja-103/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,104,104,レックウザEX,,https://images.scrydex.com/pokemon/xy_ja-104/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,105,105,megaレックウザEX,,https://images.scrydex.com/pokemon/xy_ja-105/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,106,106,シェイミEX,,https://images.scrydex.com/pokemon/xy_ja-106/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,172,172,megaバクーダEX,,https://images.scrydex.com/pokemon/xy_ja-172/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,173,173,サンダースEX,,https://images.scrydex.com/pokemon/xy_ja-173/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,174,174,megaライボルトEX,,https://images.scrydex.com/pokemon/xy_ja-174/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,175,175,レジロックEX,,https://images.scrydex.com/pokemon/xy_ja-175/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,176,176,megaルカリオEX,,https://images.scrydex.com/pokemon/xy_ja-176/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,177,177,ジガルデEX,,https://images.scrydex.com/pokemon/xy_ja-177/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,178,178,megaサメハダーEX,,https://images.scrydex.com/pokemon/xy_ja-178/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,179,179,ギルガルドEX,,https://images.scrydex.com/pokemon/xy_ja-179/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,180,180,N,,https://images.scrydex.com/pokemon/xy_ja-180/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,181,181,オカルトマニア,,https://images.scrydex.com/pokemon/xy_ja-181/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,182,182,鍛冶屋,,https://images.scrydex.com/pokemon/xy_ja-182/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,183,183,カリン,,https://images.scrydex.com/pokemon/xy_ja-183/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,184,184,こわいおねえさん,,https://images.scrydex.com/pokemon/xy_ja-184/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,185,185,サナ,,https://images.scrydex.com/pokemon/xy_ja-185/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,186,186,フレア団のしたっぱ,,https://images.scrydex.com/pokemon/xy_ja-186/medium,YES
XY,ハイクラスパック「THE BEST OF XY」,187,187,イベルタルEX,,https://images.scrydex.com/pokemon/xy_ja-187/large,YES
XY,ハイクラスパック「THE BEST OF XY」,188,188,シェイミEX,,https://images.scrydex.com/pokemon/xy_ja-188/large,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,1,001,ピカチュウ,,https://images.scrydex.com/pokemon/swsh8a_ja-1/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,2,002,ミュウ,,https://images.scrydex.com/pokemon/swsh8a_ja-2/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,3,003,博士の研究（オーキド博士）,,https://images.scrydex.com/pokemon/swsh8a_ja-3/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,4,004,ホウオウ,,https://images.scrydex.com/pokemon/swsh8a_ja-4/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,5,005,ルギア,,https://images.scrydex.com/pokemon/swsh8a_ja-5/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,6,006,グラードン,,https://images.scrydex.com/pokemon/swsh8a_ja-6/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,7,007,カイオーガ,,https://images.scrydex.com/pokemon/swsh8a_ja-7/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,8,008,ディアルガ,,https://images.scrydex.com/pokemon/swsh8a_ja-8/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,9,009,パルキア,,https://images.scrydex.com/pokemon/swsh8a_ja-9/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,10,010,レシラム,,https://images.scrydex.com/pokemon/swsh8a_ja-10/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,11,011,ゼクロム,,https://images.scrydex.com/pokemon/swsh8a_ja-11/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,12,012,ゼルネアス,,https://images.scrydex.com/pokemon/swsh8a_ja-12/medium,YES
S8a,拡張パック「25th ANNIVERSARY COLLECTION」,13,013,イベルタル,,https://images.scrydex.com/pokemon/swsh8a_ja-13/medium,YES
