id,name,code,release_date,created_at,tcgdex_series_id,series_name,image_url
ee238a8d-c6b6-447c-a8dd-8a77eb478576,スターターデッキセット ルカリオVSTAR,SLL,,2026-08-28 04:31:10.288954+00:00,S,ソード・シールド,
5a12a468-c360-42f8-af2f-db5052c26a48,スターターデッキセット ダークライVSTAR,SLD,,2026-08-28 04:31:10.061679+00:00,S,ソード・シールド,
68a3a158-761d-4ef2-8e9c-27b04693d68c,スタートデッキ コロコロコミックver,SN,,2026-08-28 04:31:20.098482+00:00,S,ソード・シールド,
da7d6402-877d-45f6-a928-af39c2fb9ecc,VSTARスペシャルセット,SP6,,2026-08-28 04:31:20.320862+00:00,S,ソード・シールド,
9d85b87f-9b69-40c1-8bb5-f19894c8bca6,VSTAR&VMAX ハイクラスデッキ デオキシス,SPD,,2026-08-28 04:31:20.540126+00:00,S,ソード・シールド,
f50726a7-f438-4c7a-b857-f2675d2604a7,VSTAR&VMAX ハイクラスデッキ ゼラオラ,SPZ,,2026-08-28 04:31:20.760451+00:00,S,ソード・シールド,
6a7aff56-563a-4d6b-b097-d055a0d1438c,拡張パック,PMCG1,1996-10-20,2026-08-28 04:31:03.794322+00:00,PMCG,旧裏・e・VS,
f9bae35e-5cdc-4ce8-9487-d05707967942,ポケモンジャングル,PMCG2,1997-03-05,2026-08-28 04:31:04.051253+00:00,PMCG,旧裏・e・VS,
9faca8fe-1b92-4495-bc55-ae6fed6cd130,化石の秘密,PMCG3,1997-06-21,2026-08-28 04:31:04.304217+00:00,PMCG,旧裏・e・VS,
48aa46d4-53df-4451-8994-6efe2a31746e,ロケット団,PMCG4,1997-11-21,2026-08-28 04:31:04.547575+00:00,PMCG,旧裏・e・VS,
20b372b1-a6ff-4ba2-ac2b-3591c16eb325,リーダーズスタジアム,PMCG5,1998-10-24,2026-08-28 04:31:04.801335+00:00,PMCG,旧裏・e・VS,
e9ae10f0-4fae-4198-b2e7-6584a8e7a74c,闇からの挑戦,PMCG6,1999-06-25,2026-08-28 04:31:05.055915+00:00,PMCG,旧裏・e・VS,
54450e62-c2ee-4136-b175-6191e3a2acfc,ダークファンタズマ,S10a,2022-05-13,2026-08-28 04:31:05.767145+00:00,S,ソード・シールド,
6e0a46c7-e469-4972-ba98-131cf67c7c94,スペースジャグラー,S10P,2022-04-08,2026-08-28 04:31:06.029603+00:00,S,ソード・シールド,
ca93c4b2-7d37-4881-9306-c30f64a19b88,ロストアビス,S11,2022-07-15,2026-08-28 04:31:06.287621+00:00,S,ソード・シールド,
012908fb-007c-486d-85ba-d2fcf10d833d,白熱のアルカナ,S11a,2022-09-02,2026-08-28 04:31:06.554629+00:00,S,ソード・シールド,
248d92ee-d69e-493d-9d4b-0960134db32f,パラダイムトリガー,S12,2022-10-21,2026-08-28 04:31:06.813995+00:00,S,ソード・シールド,
8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,VSTARユニバース,S12a,2022-12-02,2026-08-28 04:31:07.080497+00:00,S,ソード・シールド,
8cce95a2-f537-4156-907d-f331ce13b5d6,一撃マスター,S5I,2021-01-22,2026-08-28 04:31:07.542259+00:00,S,ソード・シールド,
ec2d763e-ea05-4f77-ade2-b439f60a2adb,白銀のランス,S6H,2021-04-23,2026-08-28 04:31:07.799160+00:00,S,ソード・シールド,
c56a482d-7434-4e00-bc54-16c38f187c4e,漆黒のガイスト,S6K,2021-04-23,2026-08-28 04:31:08.053152+00:00,S,ソード・シールド,
b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,摩天パーフェクト,S7D,2021-07-09,2026-08-28 04:31:08.310648+00:00,S,ソード・シールド,
a945665e-c81a-4c03-924d-624a07458341,フュージョンアーツ,S8,2021-09-24,2026-08-28 04:31:08.562279+00:00,S,ソード・シールド,
80bdd6cc-3aa6-4299-b5b1-43a5f80af030,VMAXクライマックス,S8b,2021-12-03,2026-08-28 04:31:08.827129+00:00,S,ソード・シールド,
012f4320-fb6b-4541-b502-a185ca139451,スターバース,S9,2022-01-14,2026-08-28 04:31:09.280283+00:00,S,ソード・シールド,
0380eb72-bbcd-401c-ba09-fec23007efa7,バトルリージョン,S9a,2022-02-25,2026-08-28 04:31:09.575298+00:00,S,ソード・シールド,
94db240f-1949-4c1e-9b92-12425aa31573,ダブルブレイズ,SM10,2019-03-01,2026-08-28 04:31:10.511975+00:00,SM,SMシリーズ,
4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,ジージーエンド,SM10a,2019-04-05,2026-08-28 04:31:10.777963+00:00,SM,SMシリーズ,
03ce403b-f7de-460e-931e-27de38cd44ca,スカイレジェンド,SM10b,2019-04-26,2026-08-28 04:31:11.029328+00:00,SM,SMシリーズ,
14496d8f-d11f-4779-bc03-b5a0e25a8a4b,ミラクルツイン,SM11,2019-05-31,2026-08-28 04:31:11.274825+00:00,SM,SMシリーズ,
67f367c1-a48d-4f82-8b03-0cea6da851bb,リミックスバウト,SM11a,2019-07-05,2026-08-28 04:31:11.622561+00:00,SM,SMシリーズ,
bf3433b6-5f29-4156-a1b7-c67eb119b52f,ドリームリーグ,SM11b,2019-08-02,2026-08-28 04:31:11.877318+00:00,SM,SMシリーズ,
4a261245-088f-4357-a2ff-6c7890e11543,オルタージェネシス,SM12,2019-09-06,2026-08-28 04:31:12.127898+00:00,SM,SMシリーズ,
30503cd2-8ced-45f5-9b2f-acd3ee55c09a,TAG TEAM GX タッグオールスターズ,SM12a,2019-10-04,2026-08-28 04:31:12.405673+00:00,SM,SMシリーズ,
af81f07b-2345-4f9e-baf5-adfa2bcdb807,コレクションムーン,SM1M,2016-12-09,2026-08-28 04:31:12.871069+00:00,SM,SMシリーズ,
575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,サン＆ムーン,SM1p,2017-01-27,2026-08-28 04:31:13.128526+00:00,SM,SMシリーズ,
c9f7833f-defe-4d99-b45a-33fcb5a1fb14,コレクションサン,SM1S,2016-12-09,2026-08-28 04:31:13.401450+00:00,SM,SMシリーズ,
234779b1-7c9a-442f-8f8e-de41d5de658c,キミを待つ島々,SM2K,2017-03-17,2026-08-28 04:31:13.652909+00:00,SM,SMシリーズ,
a46aa9cd-922a-487f-a7f2-940f9a23ef57,アローラの月光,SM2L,2017-03-17,2026-08-28 04:31:13.897277+00:00,SM,SMシリーズ,
25678826-2811-4bff-9b3a-26e10c5db48c,新たなる試練の向こう,SM2p,2017-04-21,2026-08-28 04:31:14.139625+00:00,SM,SMシリーズ,
a8568729-9fae-4f33-bea1-c887bbc3f41a,闘う虹を見たか,SM3H,2017-06-16,2026-08-28 04:31:14.393823+00:00,SM,SMシリーズ,
ea641579-b748-4519-80bf-909f23f821ca,光を喰らう闇,SM3N,2017-06-16,2026-08-28 04:31:14.663466+00:00,SM,SMシリーズ,
cc2feeb0-7efb-4265-9655-142f55afe232,ひかる伝説,SM3p,2017-07-15,2026-08-28 04:31:14.911452+00:00,SM,SMシリーズ,
9f635209-aec1-4acf-84b7-8e77e6be7bc0,超次元の暴獣,SM4A,2017-09-15,2026-08-28 04:31:15.165474+00:00,SM,SMシリーズ,
02774e64-31dd-4b6c-a9b3-65c24144066e,GXバトルブースト,SM4p,2017-10-20,2026-08-28 04:31:15.409990+00:00,SM,SMシリーズ,
133c791b-7cad-484f-843a-1fdb007af685,覚醒の勇者,SM4S,2017-09-15,2026-08-28 04:31:15.720204+00:00,SM,SMシリーズ,
4faa5ea4-2af5-4aea-8154-3d8eac93ff68,ウルトラムーン,SM5M,2017-12-08,2026-08-28 04:31:15.979456+00:00,SM,SMシリーズ,
7b4aebdd-ad4e-4fd2-a4a1-50ed98bc4e51,ウルトラフォース,SM5p,2018-01-19,2026-08-28 04:31:16.232451+00:00,SM,SMシリーズ,
85624ae1-7bf6-4f09-a3c7-d3af5f65893a,ウルトラサン,SM5S,2017-12-08,2026-08-28 04:31:16.505428+00:00,SM,SMシリーズ,
adc82cca-bad7-4c21-88f1-14482564992e,禁断の光,SM6,2018-03-02,2026-08-28 04:31:16.757859+00:00,SM,SMシリーズ,
80f62c95-9f01-4569-b25d-11f781e01a82,ドラゴンストーム,SM6a,2018-04-06,2026-08-28 04:31:17.022490+00:00,SM,SMシリーズ,
1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,チャンピオンロード,SM6b,2018-05-30,2026-08-28 04:31:17.270687+00:00,SM,SMシリーズ,
eb88530f-e95a-47ca-b3f2-974541dc4a45,スカーレット&バイオレット プロモカード,SV-P,2022-11-29,2026-08-28 04:31:20.996698+00:00,SV,プロモ,
c747cf6e-7ba4-4ec5-8288-d40293a4565f,ロケット団の栄光,SV10,2025-04-18,2026-08-28 04:31:21.451575+00:00,SV,SVシリーズ,
1b0c8034-f89e-45bd-9339-da3e9963ce3f,ブラックボルト,SV11B,2025-06-06,2026-08-28 04:31:21.728369+00:00,SV,SVシリーズ,
02eba1f1-ab17-434f-b54f-3213cbb54ca3,ホワイトフレア,SV11W,2025-06-06,2026-08-28 04:31:22.009250+00:00,SV,SVシリーズ,
af1234fc-0c84-4c51-ba4c-cc74829e2d03,トリプレットビート,SV1a,2023-03-10,2026-08-28 04:31:22.286389+00:00,SV,SVシリーズ,
807cf3b0-5108-49ac-a92a-488fcddf0ae2,乱戦！ポケモンスクランブル×ポケモンカードゲーム,Ran,,2026-08-28 06:28:00.413424+00:00,,その他,
02909cf1-28d7-484f-bede-01b7da714ab6,裂空のカリスマ,SM7,2018-06-01,2026-08-28 04:31:17.526105+00:00,SM,SMシリーズ,
8251be2f-446e-47c1-ae16-155441fda939,迅雷スパーク,SM7a,2018-08-03,2026-08-28 04:31:17.800754+00:00,SM,SMシリーズ,
dbb0d0e7-efba-41c2-9f8a-daf68582ed52,フェアリーライズ,SM7b,2018-08-03,2026-08-28 04:31:18.044940+00:00,SM,SMシリーズ,
ac71e58e-df22-4e89-89a6-7e939bd6632a,超爆インパクト,SM8,2018-09-07,2026-08-28 04:31:18.351475+00:00,SM,SMシリーズ,
424e31c9-b164-41cc-bc8b-67667edfab53,ダークオーダー,SM8a,2018-10-05,2026-08-28 04:31:18.631175+00:00,SM,SMシリーズ,
312d4099-d563-4221-b523-a8ab2cf9c24e,GXウルトラシャイニー,SM8b,2018-10-05,2026-08-28 04:31:18.878365+00:00,SM,SMシリーズ,
8c3e90a2-295a-49ec-a166-fec75fe3fd8e,タッグボルト,SM9,2018-12-07,2026-08-28 04:31:19.326523+00:00,SM,SMシリーズ,
0bf8b1be-1ffe-4105-957e-f4d47b905e05,ナイトユニゾン,SM9a,2019-01-11,2026-08-28 04:31:19.591143+00:00,SM,SMシリーズ,
a7880f19-342f-4727-8b28-2ad012936a2f,フルメタルウォール,SM9b,2019-02-01,2026-08-28 04:31:19.845736+00:00,SM,SMシリーズ,
0e5e9c85-befb-4767-b2e3-748891d46454,スカーレットex,SV1S,2023-01-20,2026-08-28 04:25:44.091027+00:00,SV,SVシリーズ,
15f71d52-9415-472d-a5cb-2397e385979c,バイオレットex,SV1V,2023-01-20,2026-08-28 04:31:22.803303+00:00,SV,SVシリーズ,
bb411b0c-7378-4681-8d40-30958187c747,ポケモンカード151,SV2a,2023-06-16,2026-08-28 04:31:23.073935+00:00,SV,SVシリーズ,
34dac2ab-c4e1-429a-a8f7-a057ae021a67,クレイバースト,SV2D,2023-04-14,2026-08-28 04:31:23.513038+00:00,SV,SVシリーズ,
e86bad58-b459-4ac3-a82c-a122cf1755d6,スノーハザード,SV2P,2023-04-14,2026-08-28 04:31:23.773569+00:00,SV,SVシリーズ,
eb9a2ae1-f752-48e2-bd6e-4a3103023949,黒炎の支配者,SV3,2023-07-28,2026-08-28 04:31:24.025315+00:00,SV,SVシリーズ,
c5804d11-9c59-4cad-9061-0801b0ba0d9b,レイジングサーフ,SV3a,2023-09-22,2026-08-28 04:31:24.294502+00:00,SV,SVシリーズ,
41226239-da09-4293-b6a3-d53c92094bf5,古代の咆哮,SV4K,2023-10-27,2026-08-28 04:31:25.048006+00:00,SV,SVシリーズ,
1d6a22e1-15be-46ec-bfa4-71adffe1213e,未来の一閃,SV4M,2023-10-27,2026-08-28 04:31:25.305493+00:00,SV,SVシリーズ,
97d0e77f-4340-44e3-9fb3-6e227b079a7d,クリムゾンヘイズ,SV5a,2024-03-22,2026-08-28 04:31:25.562291+00:00,SV,SVシリーズ,
1fea9ad9-1344-4423-b075-978401221f70,サイバージャッジ,SV5M,2024-01-26,2026-08-28 04:31:26.075562+00:00,SV,SVシリーズ,
aaae146c-17af-45fb-b9fb-165ca527fc03,変幻の仮面,SV6,2024-04-26,2026-08-28 04:31:26.330246+00:00,SV,SVシリーズ,
0683c46d-715d-4978-bcac-223c867795ea,ナイトワンダラー,SV6a,2024-06-07,2026-08-28 04:31:26.600101+00:00,SV,SVシリーズ,
db8504f1-e9f0-4e60-954a-4818040cfe98,ステラミラクル,SV7,2024-07-19,2026-08-28 04:31:26.875625+00:00,SV,SVシリーズ,
154b30d7-3fc1-4322-af22-f39b9c881d45,楽園ドラゴーナ,SV7a,2024-09-13,2026-08-28 04:31:27.147794+00:00,SV,SVシリーズ,
6d9ff692-c95f-40d8-aef9-58089eb14260,超電ブレイカー,SV8,2024-10-18,2026-08-28 04:31:27.403959+00:00,SV,SVシリーズ,
d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,テラスタルフェスex,SV8a,2024-12-06,2026-08-28 04:31:27.644191+00:00,SV,SVシリーズ,
89da1d8e-b1db-45f2-8674-eed2ab01058b,バトルパートナーズ,SV9,2025-01-24,2026-08-28 04:31:28.149231+00:00,SV,SVシリーズ,
562e3ff7-4148-430b-8ea4-e1308f56d05e,熱風のアリーナ,SV9a,2025-03-14,2026-08-28 04:31:28.412384+00:00,SV,SVシリーズ,
6714f749-4785-40ba-b69d-2d9da53fcad6,デッキビルドBOX ステラミラクル,SVK,2024-07-19,2026-08-28 04:31:28.664308+00:00,SV,SVシリーズ,
f2d994ec-e52f-4ab8-b315-285543e1f698,スターターセット テラスタイプ：ステラ ニンフィアex,SVLN,2024-08-30,2026-08-28 04:31:28.886309+00:00,SV,SVシリーズ,
d6ec8a81-24f9-40f2-b312-51e98ef405f8,スターターセット テラスタイプ：ステラ ソウブレイズex,SVLS,2024-08-30,2026-08-28 04:31:29.108045+00:00,SV,SVシリーズ,
43366684-3ba6-4b69-a815-9c96da64469d,シャイニースターV,S4a,2020-11-20,2026-08-28 06:19:13.079487+00:00,S,ソード・シールド,https://th.bing.com/th/id/OIP.mDkIUyqqidI_xURYx4Z8ugAAAA?w=126&h=211&c=7&r=0&o=7&pid=1.7&rm=3
4520bff5-2407-46f6-ad8b-498e9de2e2f0,第1弾拡張パック,ADV1,2003-01-31,2026-08-29 05:36:13.035042+00:00,ADV,ADV・PCGシリーズ,https://archives.bulbagarden.net/wiki/Special:Redirect/file/ADV1%20Expansion%20Pack%20pack.jpg
2e3e2cf1-be86-4808-87f7-fe01973f0325,シャイニートレジャーex,SV4a,2023-12-01,2026-08-28 04:31:24.556214+00:00,SV,SVシリーズ,
e8d20478-31c4-44df-a71d-e0e80eb4ecfa,「エクストラレギュレーションBOX」,BW,,2026-08-28 06:27:53.355037+00:00,,BWシリーズ,
7816388b-32e3-4c5e-9815-b552741bee9c,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,BW1-Bb,,2026-08-28 06:27:53.432249+00:00,,BWシリーズ,
b40da42f-59cd-4cf5-b07d-0a4e0b111b12,ポケモンカードゲームBW 拡張パック「ホワイトコレクション」,BW1-Bw,,2026-08-28 06:27:53.510166+00:00,,BWシリーズ,
eb0a6865-84ff-4f85-b031-54c9d4e4c14d,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,BW10-B,,2026-08-28 06:27:53.583871+00:00,,BWシリーズ,
57924c09-76eb-4558-9b20-3158526e6c65,ポケモンカードゲームBW 拡張パック「レッドコレクション」,BW2-B,,2026-08-28 06:27:53.661147+00:00,,BWシリーズ,
eeb4f01f-3792-421f-9dc9-6a8799cd6a06,ポケモンカードゲームBW 拡張パック「ヘイルブリザード」,BW3-Bh,,2026-08-28 06:27:53.738715+00:00,,BWシリーズ,
b7b434e5-3fee-4321-a856-7cb6afbe5941,ポケモンカードゲームBW 拡張パック「サイコドライブ」,BW3-Bp,,2026-08-28 06:27:53.815215+00:00,,BWシリーズ,
709c7ea0-89bb-4afb-b7f1-b142ab4072cf,第2弾拡張パック 砂漠のきせき,ADV2,2003-04-18,2026-08-29 05:47:21.248448+00:00,ADV,ADV・PCGシリーズ,https://archives.bulbagarden.net/wiki/Special:Redirect/file/ADV2%20Miracle%20of%20the%20Desert%20pack.jpg
6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,ポケモンカードゲームBW 拡張パック「リューノブレード」,BW5-Brn,,2026-08-28 06:27:53.975817+00:00,,BWシリーズ,
55fb9c24-1735-4a8c-b090-eebabf950f94,ポケモンカードゲームBW 拡張パック「コールドフレア」,BW6-Bc,,2026-08-28 06:27:54.135929+00:00,,BWシリーズ,
d80a5f18-cad8-457f-90e6-3fbfd527f8c2,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,BW7-B,,2026-08-28 06:27:54.286345+00:00,,BWシリーズ,
71a210ff-9d68-4eed-900a-43b5f14a70c6,ポケモンカードゲームBW 拡張パック「ライデンナックル」,BW8-Brn,,2026-08-28 06:27:54.439470+00:00,,BWシリーズ,
2ddf83a3-f337-4c5a-a2c2-771bfb689ecd,ポケモンカードゲーム プロモーションカードパック(2011/9),BWP,,2026-08-28 06:27:54.600711+00:00,,プロモ,
eb7c8fdc-4d36-4401-84da-f611ce6d1672,ポケモンカードゲームDP 拡張パック「時空の創造　パールコレクション」,DP1,,2026-08-28 06:27:55.527646+00:00,,DP・DPtシリーズ,
e4e3ab37-ccbd-46c3-aacd-829a994aea9b,ポケモンカードゲームDP 拡張パック「ひかる闇」,DP3,,2026-08-28 06:27:55.701623+00:00,,DP・DPtシリーズ,
2c3c9dfa-681c-4ce8-b824-95c7f0d869a8,ポケモンカードゲームDP 拡張パック「怒りの神殿」,DP5,,2026-08-28 06:27:55.859435+00:00,,DP・DPtシリーズ,
6d00c98d-4aa6-428f-9d10-3f59fe33f230,ポケモンカードゲームDP 拡張パック「破空の激闘」,DPs-B,,2026-08-28 06:27:56.031789+00:00,,DP・DPtシリーズ,
f6ed1213-84e7-4622-a74e-1f26cb5d8c40,ポケモンカードゲームDP 対戦スターターパック「ギラティナVSディアルガ」(ギラティナデッキ),DPs-Sg,,2026-08-28 06:27:56.193252+00:00,,DP・DPtシリーズ,
0374bcae-0c17-4c21-82c8-5d9d174a01f6,ポケモンカードゲームDPt エントリーパック(ギラティナデッキ),DPt-EPg,,2026-08-28 06:27:56.353349+00:00,,DP・DPtシリーズ,
7291f39a-84d1-4fa3-92fa-8dbcbddece35,ポケモンカードゲームDPtギフトボックス（ヒコザルデッキ）,DPt-GBhi,,2026-08-28 06:27:56.502236+00:00,,DP・DPtシリーズ,
5b287ac5-3f5c-4886-a823-8bf5b81da139,ポケモンカードゲームDPtギフトボックス（ピカチュウデッキ）,DPt-GBpi,,2026-08-28 06:27:56.670689+00:00,,DP・DPtシリーズ,
5d3cfc86-3003-4c9b-a54d-5739b4b36397,映画公開記念ランダムパック2009,DPt-MRP09,,2026-08-28 06:27:56.822438+00:00,,DP・DPtシリーズ,
